8 2 29 16 12 1810 2317 114 1182 51 220 996 354 170 258 557 0 21 29 11 130 12 7 30 151 19 98 44 86 2347 49 25 6054 1 1899 1 1 1 6 7 0 8 18 7 7 5 0 2 2 5 0 0 0 1 1 6 0 2 1 91 1 2 9 66 6 9 2 0 7 3
6 1 14 110 42 1 68 711 54 196 206 14 8 1 139 13 7 159 12 64 18 321 30 172 1307 0 22 47 1633 7770 848 0 1 12794 585 3 1 6 17 6 0 13 53 26 20 10 5 8 0 12 1 18 4 2 4 10 12 29 26 263 0 6 19 263 23 153 0 0 9 14
65 112 1781 366 165 121 1811 1478 725 264 1971 14501 1337 252 603 38 142 9386 1229 4574 706 12997 167 15894 1630 130 3365 8547 3485 3528 9903 270 1899 585 28474 3 9 101 75 20 1 67 135 139 55 73 29 27 43 61 0 170 49 11 31 28 61 109 195 848 34 202 1021 721 63 337 50 3 22 58
0 1 15 1 1 0 2 0 5 0 5 1 1 2 0 0 2 8 0 1 0 13 1 14 38 1 13 53 23 9 15 0 1 3 3 6024 1 354 4 9 1 111 6537 1555 6 259 107 56 3 11633 0 2 805 159 819 21 42 10 209 35 2 583 348 166 14122 3732 5 20 9 192
0 35 101 163 8 1 1 7 6 3 8 30 2 40 0 0 42 41 10 24 2 15 20 57 28 23 231 812 28 5 8 44 1 1 9 1 7159 10 503 1 4 2 34 4 2085 2 11 3 163 7 60 320 187 18 76 1 11 4753 50 1800 2534 75 15186 305 8 20 66 2 3 77
7 16 871 76 2 0 15 59 123 21 9 5 1 2 37 1 175 307 9 55 5 69 294 1189 85 0 387 4543 202 28 97 1 1 6 101 354 10 27056 34 3 10 684 5713 6542 11 517 41 34 7 3069 3 83 7541 37 1135 13 400 34 17239 51 6 11993 21178 1664 136 562 6 12 6 733
1 409 112 761 66 1 20 24 47 61 65 41 26 66 29 3 22 63 32 82 52 11 56 35 363 569 670 2935 167 61 39 122 6 17 75 4 503 34 452 2 0 27 105 52 514 21 23 7 112 56 2 76 131 20 76 5 9 249 31 1736 654 234 11043 349 77 136 69 0 21 86
1 9 0 20 828 2 63 43 27 13 922 5 123 4 28 45 0 0 0 1 508 0 3 2 855 0 3 20 798 51 4 0 7 6 20 9 1 3 2 47381 20 539 12 144 258 15278 16 2961 1 267 1020 1 0 2 2 27298 0 1 1 6684 1 6 10 12403 490 3 1 5 27 226
0 0 0 1 4 0 1 0 2 0 3 0 0 0 1 0 1 0 0 0 3 0 0 0 3 0 0 0 6 0 0 0 0 0 1 1 4 10 0 20 2092 2804 15 363 36 35 1 58 4 8 3435 0 6 1 4 6 0 11 2 182 7 4 8 18 1 4 0 900 0 2
4 2 8 11 204 1 108 77 54 18 430 21 90 6 63 1 8 5 3 0 384 8 6 22 539 3 15 79 587 115 28 5 8 13 67 111 2 684 27 539 2804 113917 4084 34199 94 30843 1168 11677 246 4711 11765 3 207 254 224 709 20 19 227 1874 10 903 519 5205 1720 221 101 2873 31 1539
5 3 100 82 98 2 104 147 158 37 290 61 56 3 135 3 61 31 7 6 224 121 64 244 926 2 51 478 1200 264 212 5 18 53 135 6537 34 5713 105 12 15 4084 103061 20765 239 31304 177 142 22 14062 25 123 2440 103 657 117 773 105 5702 1999 4 1919 2410 56318 8641 7436 21 80 1220 2510
3 3 102 40 261 6 189 176 150 26 670 45 185 11 148 2 34 54 2 18 507 23 47 188 980 0 101 552 947 227 118 3 7 26 139 1555 4 6542 52 144 363 34199 20765 59588 64 11841 1062 2780 234 28268 177 11 2546 499 2673 859 181 27 1985 971 4 5704 2666 4152 1893 4207 76 4316 27 624
3 1 16 181 42 2 27 75 49 50 48 28 12 23 49 2 43 14 5 5 35 113 48 79 632 5 51 85 517 140 165 8 7 20 55 6 2085 11 514 258 36 94 239 64 14821 26 21 57 128 80 1139 15 20 8 14 29 11 5510 44 17334 1125 11 1537 909 199 372 29 8 53 65
0 5 10 34 956 5 183 135 80 22 1062 10 231 4 45 27 6 3 0 0 951 7 8 18 1293 3 10 73 1514 117 20 2 5 10 73 259 2 517 21 15278 35 30843 31304 11841 26 215069 891 23150 66 9533 148 8 127 190 130 12592 28 10 236 4002 6 517 354 37471 7609 181 88 230 163 3755
0 19 2 38 14 0 10 10 11 30 38 412 9 1149 7 0 11 2 42 12 35 8 20 20 102 312 359 437 84 30 15 454 0 5 29 107 11 41 23 16 1 1168 177 1062 21 891 67477 892 5748 1740 10 30 225 10679 3560 303 244 11 373 104 166 8124 942 281 1137 522 1208 1746 11 13818
0 2 1 15 263 0 59 42 27 7 297 8 53 0 31 9 2 2 0 1 300 7 3 2 356 1 4 8 454 46 8 0 2 8 27 56 3 34 7 2961 58 11677 142 2780 57 23150 892 102630 89 4135 6261 1 30 198 87 31622 1 14 9 2255 4 329 155 651 1859 49 113 235 6 1945
0 92 8 176 4 0 4 2 2 91 6 2672 3 6465 1 1 0 0 151 41 4 1 81 4 51 1374 1547 1782 8 5 3 2152 2 0 43 3 163 7 112 1 4 246 22 234 128 66 5748 89 36899 254 7 15 8 229 38 37 1 85 6 48 7996 491 13418 31 297 7 5195 870 0 1359
1 4 60 22 60 1 54 65 76 16 147 13 48 12 62 0 10 16 0 4 111 56 16 94 374 3 61 331 434 123 106 2 5 12 61 11633 7 3069 56 267 8 4711 14062 28268 80 9533 1740 4135 254 79698 17 20 2156 647 2484 1430 140 79 1168 715 5 3104 1268 2504 20477 5055 122 583 117 1541
0 0 1 3 18 0 2 0 0 0 14 1 3 3 0 3 3 1 0 0 16 3 2 4 31 0 1 3 39 1 6 0 0 1 0 0 60 3 2 1020 3435 11765 25 177 1139 148 10 6261 7 17 9987 0 0 1 0 447 0 115 1 4908 29 5 89 290 16 3 2 162 1 15
10 10 304 512 4 2 9 70 104 21 12 14 0 4 50 1 8305 308 12 51 3 2180 2216 13459 602 2 168 5216 1059 58 963 1 0 18 170 2 320 83 76 1 0 3 123 11 15 8 30 1 15 20 0 37571 120 18 57 1 10844 10101 17892 8813 60 45 7468 7918 24 331 5 1 24 248
2 11 319 61 2 0 4 20 30 7 5 9 2 2 14 0 68 145 9 78 1 111 55 210 95 5 575 1403 222 28 121 9 0 4 49 805 187 7541 131 0 6 207 2440 2546 20 127 225 30 8 2156 0 120 28386 447 9978 18 869 111 10261 231 17 11974 21615 1362 478 6319 21 13 46 10382
0 4 15 39 6 0 2 0 8 5 8 50 2 49 1 0 7 8 70 53 12 10 4 23 25 62 532 769 28 0 3 192 1 2 11 159 18 37 20 2 1 254 103 499 8 190 10679 198 229 647 1 18 447 11668 6458 70 205 3 326 31 271 5297 2325 119 341 787 677 125 17 3086
1 36 187 75 1 0 4 6 14 18 4 20 0 40 3 0 21 117 82 248 3 41 43 103 39 48 1634 2561 64 15 24 75 1 4 31 819 76 1135 76 2 4 224 657 2673 14 130 3560 87 38 2484 0 57 9978 6458 31781 28 577 45 1568 91 233 23661 7825 338 935 3468 119 28 43 9948
1 2 1 14 605 2 104 74 35 13 655 10 141 5 36 20 1 0 0 0 584 2 5 3 847 2 3 29 867 69 13 3 6 10 28 21 1 13 5 27298 6 709 117 859 29 12592 303 31622 37 1430 447 1 18 70 28 11857 0 5 9 2270 4 90 51 7591 1035 16 25 66 5 828
2 3 50 64 1 1 4 11 32 6 3 6 2 0 21 2 1571 117 5 20 4 1245 294 2298 205 3 51 308 461 45 538 1 0 12 61 42 11 400 9 0 0 20 773 181 11 28 244 1 1 140 0 10844 869 205 577 0 62531 95 30463 3472 4 253 714 19767 108 28592 11 2 126 11502
9 13 113 351 16 0 18 46 48 26 30 26 5 24 36 2 1178 148 13 51 19 851 2670 1134 596 10 134 1698 951 116 728 17 2 29 109 10 4753 34 249 1 11 19 105 27 5510 10 11 14 85 79 115 10101 111 3 45 5 95 19822 884 12111 1082 54 18192 2373 201 890 25 1 105 114
6 14 678 203 10 3 42 137 248 23 25 25 5 0 106 0 6306 330 11 57 19 1276 2289 16037 607 1 143 9787 1132 125 578 2 1 26 195 209 50 17239 31 1 2 227 5702 1985 44 236 373 9 6 1168 1 17892 10261 326 1568 9 30463 884 132877 1595 3 2891 27904 13800 235 8274 13 9 187 13927
24 46 222 803 2822 16 880 1049 952 409 3244 314 790 51 867 141 528 159 38 49 2892 1052 614 1035 8911 25 193 1004 8082 1618 1605 34 91 263 848 35 1800 51 1736 6684 182 1874 1999 971 17334 4002 104 2255 48 715 4908 8813 231 31 91 2270 3472 12111 1595 96674 501 134 3589 30348 1447 2224 27 40 597 1029
0 32 14 539 7 0 3 2 4 16 7 219 1 452 1 0 6 8 92 83 2 4 19 12 26 456 731 1773 18 5 1 338 1 0 34 2 2534 6 654 1 7 10 4 4 1125 6 166 4 7996 5 29 60 17 271 233 4 4 1082 3 501 5824 734 14962 77 3 13 779 4 1 51
1 199 1138 346 5 0 16 43 56 57 17 216 6 344 19 0 66 683 373 1029 15 52 224 209 166 356 6272 10538 163 26 58 590 2 6 202 583 75 11993 234 6 4 903 1919 5704 11 517 8124 329 491 3104 5 45 11974 5297 23661 90 253 54 2891 134 734 117565 33404 526 473 1086 1392 255 16 3322
30 952 6678 2778 24 5 104 379 574 367 92 1076 26 1894 208 10 1599 3363 1393 2560 40 343 3444 4875 908 1756 19202 61017 1113 173 306 2934 9 19 1021 348 15186 21178 11043 10 8 519 2410 2666 1537 354 942 155 13418 1268 89 7468 21615 2325 7825 51 714 18192 27904 3589 14962 33404 220650 4268 416 1553 6311 91 97 7175
57 34 368 539 1510 19 561 1005 720 228 2104 253 480 26 710 42 955 442 36 99 1715 2659 1497 2367 6087 9 254 1311 8198 1476 3978 10 66 263 721 166 305 1664 349 12403 18 5205 56318 4152 909 37471 281 651 31 2504 290 7918 1362 119 338 7591 19767 2373 13800 30348 77 526 4268 133667 5094 18945 33 51 2513 7679
1 0 15 51 28 2 28 53 76 19 97 14 36 14 87 1 25 19 0 3 69 156 37 99 468 5 20 67 670 142 240 4 6 23 63 14122 8 136 77 490 1 1720 8641 1893 199 7609 1137 1859 297 20477 16 24 478 341 935 1035 108 201 235 1447 3 473 416 5094 116151 7769 62 2248 7342 2344
17 2 162 285 14 2 54 217 194 48 57 40 24 5 188 1 543 210 11 49 55 2469 392 1661 1202 3 124 354 3168 408 2061 2 9 153 337 3732 20 562 136 3 4 221 7436 4207 372 181 522 49 7 5055 3 331 6319 787 3468 16 28592 890 8274 2224 13 1086 1553 18945 7769 51831 21 28 702 12120
0 38 11 176 2 0 2 1 1 36 5 502 1 1359 1 0 2 10 265 72 3 0 49 8 24 597 1330 2082 12 10 1 1474 2 0 50 5 66 6 69 1 0 101 21 76 29 88 1208 113 5195 122 2 5 21 677 119 25 11 25 13 27 779 1392 6311 33 62 21 2341 98 1 265
0 0 0 1 9 0 4 6 7 0 12 10 0 32 3 0 0 1 0 0 7 1 1 3 31 5 7 4 27 9 2 2 0 0 3 20 2 12 0 5 900 2873 80 4316 8 230 1746 235 870 583 162 1 13 125 28 66 2 1 9 40 4 255 91 51 2248 28 98 12065 1 1197
2 0 14 28 2 2 10 29 21 9 13 6 3 1 23 0 19 8 1 2 6 99 50 74 128 0 7 21 256 57 128 0 7 9 22 9 3 6 21 27 0 31 1220 27 53 163 11 6 0 117 1 24 46 17 43 5 126 105 187 597 1 16 97 2513 7342 702 1 1 8192 972
1 7 77 41 38 0 53 65 73 17 140 49 26 63 53 0 67 49 9 25 93 199 51 200 382 23 201 485 445 113 213 22 3 14 58 192 77 733 86 226 2 1539 2510 624 65 3755 13818 1945 1359 1541 15 248 10382 3086 9948 828 11502 114 13927 1029 51 3322 7175 7679 2344 12120 265 1197 972 35894
